length_url,length_hostname,ip,https_token,nb_subdomains,prefix_suffix,shortening_service,ratio_digits_url,phish_hints,nb_hyperlinks,domain_age,web_traffic,google_index,nb_specialchars,brand_flags,tld_subdomain_abnormal,nb_redirection_total,suspicious_html_score,status
34,6,0,1,2,0,0,0.029411765,0,0,2328,6143932,1,8,0,0,0,2,1
27,19,0,1,2,0,0,0.0,0,0,2525,0,0,6,0,0,1,2,0
23,16,0,1,2,0,0,0.0,0,30,-1,474965,0,5,0,0,0,2,0
25,16,0,0,3,0,0,0.0,0,154,1944,129173,0,7,0,0,0,2,0
54,14,0,0,2,0,0,0.0,0,99,7480,628,0,9,0,1,0,1,0
44,22,0,0,3,0,0,0.0,0,0,5658,889,1,8,0,0,0,2,1
78,39,1,0,3,0,0,0.320512821,0,16,805,44822,0,16,0,1,0,1,1
56,21,0,1,2,0,0,0.0,0,16,3848,0,1,9,0,0,1,2,1
38,15,0,1,2,1,0,0.0,0,28,4309,630249,0,8,0,0,0,0,0
70,20,0,1,2,1,0,0.0,3,278,759,0,1,13,0,0,0,1,1
138,11,0,0,3,1,0,0.028985507,0,181,4140,1483842,1,19,0,0,1,0,1
53,40,0,1,3,0,1,0.056603774,2,22,5627,0,1,10,0,0,0,2,1
163,19,1,1,3,0,0,0.306748466,0,31,2198,0,1,20,0,0,0,2,1
41,23,0,0,2,1,0,0.0,0,2,1355,686549,0,7,0,0,0,2,1
50,18,0,0,3,0,0,0.0,0,6,3123,0,1,9,0,0,0,1,1
34,25,0,0,2,0,1,0.0,0,14,7296,0,1,6,1,0,0,2,1
72,23,0,0,2,0,0,0.013888889,0,81,7445,3357138,0,13,1,0,0,1,0
55,18,0,1,3,1,0,0.109090909,0,0,-1,1033,1,12,0,0,1,3,0
37,20,0,0,3,0,0,0.0,0,113,8044,2572,0,7,0,0,0,2,0
35,27,0,1,2,0,0,0.0,1,75,7912,831425,0,6,0,0,0,0,0
24,15,0,0,2,0,0,0.0,0,83,6437,78688,0,6,0,0,0,0,0
38,29,0,0,2,1,1,0.0,0,14,7295,0,1,7,1,0,0,2,1
39,30,0,0,2,0,1,0.0,0,5,7296,0,1,6,1,0,0,1,1
22,13,0,0,2,0,0,0.0,0,72,6954,102768,0,6,0,0,0,0,0
77,23,1,1,1,0,0,0.25974026,0,30,5767,0,1,7,0,0,1,1,1
64,16,1,1,1,0,0,0.296875,0,146,3557,0,1,6,0,0,2,2,1
95,26,0,1,2,1,0,0.0,4,1,5062,0,1,16,0,0,0,2,1
35,15,0,1,1,1,1,0.114285714,0,87,7966,0,1,8,0,0,0,2,1
82,17,0,1,3,0,0,0.0,0,182,8145,12364,0,12,0,0,1,0,0
81,12,0,0,2,1,0,0.061728395,1,4,1852,0,1,12,0,0,1,1,1
31,24,0,1,3,0,0,0.0,0,132,4839,0,0,6,0,0,0,2,0
19,11,0,1,2,0,0,0.1578947369999999,0,45,1154,0,0,6,0,0,0,2,1
25,17,0,0,1,0,0,0.0,0,34,1464,0,0,4,0,0,0,2,1
32,24,0,1,2,0,0,0.0,0,127,5807,223826,0,6,0,0,1,2,0
37,23,0,1,3,0,0,0.0,0,31,-1,0,1,8,0,0,0,0,1
21,7,0,0,1,0,0,0.047619048,0,37,-1,469408,1,5,0,0,2,0,1
89,22,1,1,3,0,0,0.258426966,1,0,359,0,0,13,0,0,0,2,1
82,16,1,1,3,1,0,0.256097561,2,55,2585,0,1,10,0,0,1,2,1
38,22,0,1,2,1,0,0.026315789,0,0,3608,0,1,7,0,0,0,2,1
25,16,0,0,2,0,0,0.08,0,53,7061,254648,0,6,0,0,0,2,0
41,17,0,1,2,1,0,0.0,2,0,6302,0,1,9,0,0,0,2,1
141,36,0,0,2,1,1,0.04964539,1,19,8019,0,1,19,0,0,0,1,1
87,21,1,1,2,0,0,0.229885057,0,64,3205,0,1,10,0,0,1,3,1
416,16,0,0,2,0,0,0.122596154,1,7,4011,2070798,1,8,0,0,0,1,1
58,24,0,1,2,0,0,0.0862068969999999,0,1,-1,48274,1,12,0,0,0,2,1
96,14,0,0,3,0,0,0.041666667,0,5,5158,114,1,15,1,1,0,0,0
32,23,0,0,2,1,0,0.0,1,141,4870,0,0,7,0,1,0,2,1
23,15,0,1,2,0,0,0.0,0,76,3685,189868,0,6,0,0,1,0,0
17,9,0,1,1,0,0,0.0,0,300,954,334510,0,5,0,0,1,1,0
42,34,0,0,2,0,1,0.0,0,14,7295,0,1,5,1,0,0,1,1
72,19,0,0,3,0,1,0.0,0,0,1083,0,1,13,0,1,0,1,1
33,11,0,1,2,0,0,0.0,0,0,4886,0,1,8,0,0,0,2,1
41,32,0,0,2,1,0,0.0,0,1,7087,0,1,7,0,0,0,2,1
25,14,0,1,1,0,0,0.0,0,0,2729,0,1,6,0,0,0,2,1
105,21,1,1,1,0,0,0.152380952,0,20,168,0,1,8,0,0,1,1,1
47,15,0,1,2,0,0,0.0,1,87,994,0,1,9,0,0,1,1,1
110,19,1,1,2,0,0,0.236363636,0,1,-2,0,1,8,0,0,3,2,1
33,26,0,1,2,0,1,0.03030303,0,14,7295,0,1,5,1,0,1,1,1
60,15,0,1,3,0,0,0.016666667,0,117,8970,10654,1,10,0,1,2,0,0
26,18,0,1,2,0,0,0.076923077,0,0,70,4299359,1,6,0,0,0,2,1
23,15,0,1,2,0,0,0.0,0,38,1080,0,0,6,0,0,1,2,1
27,11,0,0,1,0,0,0.0,0,0,5495,0,1,7,0,0,0,2,1
43,10,0,0,1,0,0,0.0,0,166,4673,91,0,7,1,0,0,0,0
88,21,0,1,2,1,0,0.011363636,2,0,4397,0,1,13,0,0,0,2,1
46,24,0,1,1,1,0,0.0,0,32,2772,332800,0,7,0,0,1,1,0
27,11,0,1,2,0,0,0.0,1,175,-1,3245904,0,7,0,0,3,2,0
35,19,0,1,2,0,0,0.057142857,0,0,4078,811407,0,7,0,0,0,3,0
40,16,0,1,2,0,0,0.0,1,63,3605,1137979,1,7,0,0,1,2,1
41,14,0,1,3,0,0,0.097560976,0,629,7160,2336,0,9,0,0,2,2,0
71,19,0,0,3,1,0,0.0,0,145,-1,13480,0,11,0,0,0,1,0
145,24,1,0,1,0,0,0.206896552,0,0,12,0,1,21,0,0,0,2,1
126,10,0,1,3,1,0,0.03968254,0,19,2204,5039553,1,18,0,0,0,2,1
31,23,0,1,2,0,0,0.0,0,30,2271,1181420,0,6,0,0,1,2,0
27,18,0,0,2,0,0,0.0,0,59,-1,31388,0,6,0,0,0,2,0
106,17,1,1,3,0,0,0.301886792,0,0,3080,0,1,19,0,0,3,1,1
45,18,0,1,3,0,0,0.0,0,7,5088,0,1,8,0,0,0,1,1
39,15,0,0,3,1,0,0.025641026,1,18,3822,0,1,9,0,0,0,1,1
55,13,0,1,3,0,0,0.0,0,1,4019,0,1,9,0,0,1,1,1
40,21,0,0,2,0,0,0.075,0,125,-1,255151,0,7,0,1,2,2,0
46,21,0,1,2,1,0,0.0,0,145,7846,155617,0,9,0,0,1,2,0
24,16,0,1,2,0,0,0.0,0,127,3887,985551,0,6,0,0,1,1,0
32,24,0,1,1,1,1,0.0,0,0,261,0,1,6,0,0,0,2,1
26,17,0,0,2,0,0,0.0,0,125,-1,116234,0,6,0,0,0,0,0
73,25,0,1,3,0,0,0.04109589,0,1,1535,4641,1,10,0,0,0,2,1
27,17,0,1,2,0,0,0.0,0,0,3291,726703,0,6,0,0,1,0,0
54,11,0,0,1,0,0,0.0,0,104,2358,303318,0,11,0,0,0,2,0
48,24,0,1,3,0,0,0.0,0,86,5636,109101,0,7,0,0,1,1,0
25,16,0,0,3,0,0,0.04,0,84,-1,40203,0,7,0,0,0,2,0
74,21,0,1,2,1,0,0.054054054,3,0,1639,0,1,14,0,0,0,2,1
53,15,0,1,3,0,0,0.132075472,0,1,10262,76908,0,13,0,0,0,1,0
35,28,0,1,2,0,1,0.028571429,0,14,7295,0,1,5,1,0,1,1,1
28,19,0,0,2,0,0,0.0,0,20,7531,0,0,6,0,0,1,2,1
68,21,0,1,3,0,0,0.0,3,4,1905,0,1,12,1,1,1,1,1
39,19,0,0,1,1,0,0.0,0,0,214,0,1,7,0,0,0,2,1
48,7,0,0,1,0,0,0.104166667,0,0,2521,632751,1,8,0,0,1,1,1
92,73,0,1,3,0,0,0.0,1,0,467,0,1,36,1,1,0,2,1
96,19,0,1,3,0,0,0.083333333,0,237,8756,944,0,19,0,0,1,1,0
66,19,0,1,3,0,0,0.0,0,33,82,9795924,1,12,0,0,2,2,1
27,19,0,1,2,0,0,0.0,0,0,-1,0,0,6,0,0,0,2,1
25,17,0,1,3,0,0,0.0,0,171,-1,347090,0,7,0,0,1,1,0
35,27,0,1,3,0,0,0.0,0,1,-1,0,0,7,0,0,1,1,1
162,15,1,0,3,0,0,0.209876543,1,7,-1,784159,1,22,0,1,0,2,1
52,12,0,1,3,0,0,0.0,1,58,-1,0,1,14,0,0,2,2,1
44,25,0,0,2,0,1,0.0,0,295,8188,20773,0,7,0,0,0,0,0
62,18,0,1,2,1,0,0.0,0,59,-1,0,1,13,0,0,1,2,1
74,18,0,1,3,1,0,0.0,3,53,1681,0,1,12,0,0,0,2,1
65,16,0,1,2,0,0,0.0,0,211,7838,4087,0,11,0,0,1,0,0
75,16,0,1,3,0,0,0.16,1,4,3150,715511,1,14,0,0,1,1,0
129,16,0,1,2,0,0,0.007751938,0,166,2194,192737,0,23,0,0,1,0,0
29,11,0,0,1,0,0,0.0,0,25,7491,63,0,5,1,0,0,2,0
68,40,0,1,3,0,0,0.029411765,0,4,-1,0,1,11,0,0,1,1,1
80,27,1,0,3,0,0,0.325,0,73,152,5008870,1,8,0,0,0,1,1
82,17,0,1,2,0,0,0.012195122,0,156,5133,1315,0,17,0,0,1,1,0
85,11,0,1,2,1,0,0.023529412,2,9,-1,0,1,16,0,0,0,1,1
24,15,0,0,2,0,0,0.0,0,101,8416,263599,0,6,0,0,0,0,0
106,20,0,0,3,0,0,0.047169811,0,4,274,0,1,12,0,0,1,1,1
101,37,1,1,2,0,0,0.198019802,0,33,2105,0,1,10,0,0,0,2,1
25,17,0,1,2,0,0,0.0,0,108,8360,1490065,0,6,0,0,0,0,0
43,27,0,1,3,0,0,0.11627907,0,0,7847,2299843,1,8,0,0,0,1,1
27,18,0,0,2,0,1,0.0,0,137,-1,1191539,0,6,0,0,1,2,0
37,29,0,1,3,0,0,0.0,0,19,-1,0,1,7,0,0,1,1,1
28,19,0,0,2,0,0,0.0,0,30,4366,227305,0,6,0,0,0,2,0
83,17,0,0,3,0,0,0.048192771,0,46,133,0,1,12,0,1,0,2,1
54,16,0,0,2,0,0,0.0,1,149,7130,12,0,9,1,0,0,2,0
26,19,0,1,2,0,0,0.0,0,87,4544,179929,0,5,0,0,1,2,0
80,35,0,1,3,0,0,0.0375,0,14,7463,0,1,17,0,0,0,1,0
62,19,0,0,2,1,0,0.0,0,139,9104,7022,0,11,0,0,0,2,0
119,17,0,1,2,0,0,0.0,0,0,12126,1001,1,20,1,0,3,0,0
65,24,0,1,3,0,1,0.0,0,335,7230,54048,0,10,0,0,1,1,0
153,25,1,0,2,0,0,0.45751634,0,10,736,0,1,29,0,0,2,1,1
124,46,1,0,3,0,0,0.129032258,0,51,3992,5697976,1,19,0,1,0,2,1
56,23,0,0,2,1,0,0.035714286,0,255,7835,600,1,10,0,0,0,0,0
41,34,0,1,2,0,1,0.0,1,16,7295,0,1,5,1,0,1,1,1
23,14,0,0,2,0,0,0.0,0,59,-1,10459499,0,6,0,0,0,2,0
52,25,0,1,3,0,0,0.115384615,0,24,7529,23368,1,9,0,0,0,1,1
25,18,0,1,2,0,0,0.08,0,0,260,0,1,5,0,1,0,2,1
26,14,0,1,2,0,0,0.076923077,1,45,2114,10213721,1,7,0,0,1,2,1
28,20,0,1,2,0,0,0.0,0,101,4349,4899762,0,6,0,0,1,2,0
67,11,0,1,3,0,0,0.089552239,1,15,-1,4429323,1,13,0,0,0,2,1
33,14,0,0,2,0,0,0.242424242,0,8,1953,4365,1,6,0,1,0,1,1
63,16,0,1,2,0,0,0.0,0,211,7838,4087,0,11,0,0,1,0,0
46,7,0,0,2,0,0,0.086956522,0,0,9256,21428,0,10,0,0,0,3,0
58,50,0,1,3,0,0,0.068965517,0,4,-1,0,1,11,0,0,0,1,1
31,22,0,0,2,0,0,0.0,0,65,1770,5116671,0,6,0,0,0,2,0
68,10,0,1,2,1,0,0.044117647,3,85,-1,9421973,1,12,0,0,0,1,1
92,27,0,1,3,0,0,0.043478261,0,122,8232,3883,1,11,0,0,2,2,0
45,14,0,1,2,1,0,0.111111111,0,170,-1,340,1,9,0,0,1,1,0
37,15,0,1,3,0,0,0.0,0,6,8922,309153,1,8,0,0,1,1,1
71,62,0,0,3,0,1,0.0845070419999999,0,4,5613,7198651,1,15,0,0,0,1,1
31,23,0,1,2,0,1,0.0,0,16,7296,10098991,0,6,1,0,0,1,0
43,16,0,0,2,0,0,0.0,2,19,8346,1,0,8,1,0,0,1,1
23,7,0,0,1,0,0,0.0,0,57,922,11493,1,5,0,0,1,1,1
35,23,0,1,2,0,0,0.0,0,31,-1,9169065,0,7,0,0,0,1,0
48,15,0,1,2,0,0,0.0,0,213,5883,181,0,10,0,0,1,2,0
29,21,0,1,2,0,0,0.0,0,166,4310,0,1,6,1,0,1,1,1
24,16,0,1,3,0,0,0.0,0,233,-1,26630,0,7,0,0,1,2,0
76,50,1,1,3,1,0,0.105263158,0,51,3992,5697976,1,10,0,1,1,2,1
54,15,0,0,2,0,1,0.0,0,289,9285,121,0,10,1,0,0,0,0
35,15,0,1,2,0,0,0.0,0,268,6073,14411,0,8,0,0,1,2,0
28,19,0,0,2,0,0,0.0,0,163,8590,156067,0,6,0,0,0,0,0
22,14,0,1,2,0,1,0.0,0,611,8433,11085,0,6,0,0,1,1,0
28,19,0,0,2,0,0,0.035714286,0,148,7772,0,0,6,0,0,0,1,0
36,28,0,1,2,0,0,0.0,0,119,3459,0,0,6,0,0,0,2,0
35,26,0,0,2,0,1,0.0,0,14,7295,0,1,6,1,0,0,1,1
71,20,0,1,3,0,0,0.0,2,12,7802,0,1,13,0,0,0,1,1
29,20,0,0,2,0,0,0.0,1,0,5158,0,1,6,1,0,0,2,1
31,22,0,0,2,1,0,0.0,0,112,5065,3482258,0,7,0,0,0,2,0
373,35,0,0,3,0,0,0.131367292,0,23,804,0,1,15,0,0,0,1,1
37,20,0,0,1,0,0,0.081081081,0,439,6474,179070,0,6,0,0,0,2,0
84,19,0,1,3,0,0,0.047619048,0,0,6670,1853177,0,14,0,0,0,3,0
26,18,0,1,2,0,0,0.038461538,0,58,7126,1750280,0,6,0,0,1,0,0
128,50,1,0,3,1,0,0.171875,0,51,3992,5697976,1,19,0,1,0,2,1
41,16,0,0,2,0,0,0.0,0,427,7131,12,0,8,1,0,0,1,0
80,15,1,1,2,0,0,0.2625,0,1,144,0,1,9,0,0,0,2,1
19,10,0,0,1,0,0,0.0,0,174,2421,3186945,0,5,0,0,0,0,0
79,16,0,1,2,0,0,0.0,0,68,-1,311774,0,14,0,0,1,1,0
32,23,0,0,2,0,0,0.0,0,70,1137,1578580,1,6,0,0,1,1,0
21,13,0,1,2,0,0,0.0,0,1,2389,5961020,1,6,0,0,0,2,0
52,20,0,1,3,0,1,0.0,0,32,4396,0,1,9,0,0,0,2,1
98,14,1,1,3,0,0,0.316326531,1,1,-1,0,1,16,0,1,2,2,1
73,13,0,0,2,0,0,0.0,0,17,7423,289,1,12,0,1,0,0,0
65,26,0,1,2,1,0,0.092307692,2,22,2300,0,1,13,0,0,2,2,1
50,15,0,1,3,0,0,0.0,0,124,7371,1303460,1,9,0,0,2,2,0
57,23,0,0,2,1,0,0.035087719,0,264,7838,606,1,10,0,1,0,0,0
77,14,1,1,2,0,0,0.311688312,0,0,-1,0,1,9,0,0,0,2,1
101,37,1,1,2,0,0,0.178217822,0,33,2105,0,1,10,0,0,0,2,1
162,11,1,1,3,0,0,0.265432099,1,11,1015,0,1,21,0,0,0,1,1
52,25,0,1,3,0,0,0.0,0,3,1707,0,1,8,0,0,1,1,1
22,13,0,0,2,0,0,0.0,0,84,2687,257184,0,6,0,0,0,0,0
91,21,0,1,1,0,0,0.0,0,49,-1,505901,0,12,0,0,2,1,0
20,13,0,1,1,0,0,0.0,0,36,-1,355294,0,5,0,0,1,1,0
55,23,0,1,2,0,0,0.072727273,0,9,7300,322560,0,9,0,0,0,1,1
101,37,1,1,2,0,0,0.148514851,0,33,2105,0,1,10,0,0,0,2,1
68,9,0,1,3,0,0,0.014705882,2,1,2024,0,1,15,0,0,0,2,1
43,15,0,0,2,0,0,0.069767442,0,52,5636,2,0,8,1,0,0,1,0
24,16,0,1,2,0,1,0.0,0,377,-1,0,0,6,0,0,0,1,0
44,35,0,0,2,0,1,0.0,0,13,7298,1743645,0,6,1,0,0,2,0
23,15,0,1,2,1,0,0.0,0,53,1829,2007975,0,7,0,0,0,2,0
37,28,0,0,2,0,0,0.0,0,207,7448,2386367,0,6,1,0,0,2,0
24,15,0,0,2,0,0,0.0,0,227,5938,412706,0,6,0,0,0,0,0
125,50,1,0,3,1,0,0.144,0,51,3993,5707171,1,18,0,1,1,2,1
164,21,1,1,3,1,0,0.201219512,4,19,1639,0,1,24,0,0,1,1,1
83,16,0,0,2,0,0,0.012048193,0,883,7211,38097,1,13,0,0,2,1,0
34,27,0,1,2,0,1,0.0,0,14,7295,0,1,5,1,0,1,1,1
41,32,0,0,2,0,0,0.0,0,56,7449,0,0,6,1,0,0,1,0
45,10,1,1,2,1,0,0.222222222,0,0,199,0,0,8,0,0,0,1,1
32,23,0,0,2,0,1,0.1875,0,14,7295,0,1,6,1,0,0,1,1
77,18,0,0,3,0,0,0.012987013,0,1,59,0,1,13,0,1,0,1,1
87,21,0,0,2,0,0,0.091954023,0,120,7448,0,0,15,1,0,0,1,0
33,26,0,1,2,0,1,0.03030303,0,14,7295,0,1,5,1,0,1,1,1
42,21,0,1,2,0,0,0.0,0,39,5555,2199484,0,8,0,0,1,2,0
95,43,0,1,3,0,1,0.126315789,0,39,7298,0,1,13,1,0,0,1,1
22,14,0,1,2,0,0,0.0,0,212,7371,1394111,0,6,0,0,2,1,0
74,24,0,0,3,0,0,0.081081081,0,455,5444,0,1,12,1,0,1,2,0
30,16,0,1,2,0,0,0.0,0,87,9328,1429,0,7,1,0,1,1,0
54,14,0,1,3,1,0,0.0,0,10,-2,0,1,11,0,0,0,1,1
97,13,0,1,2,0,0,0.051546392,0,145,12539,812,1,15,1,0,2,2,0
34,26,0,1,2,0,1,0.117647059,0,15,7296,0,1,6,1,0,1,1,1
58,16,0,1,2,1,0,0.0,0,59,9318,724,0,10,0,0,1,2,0
33,14,0,0,2,0,0,0.151515152,0,8,1953,4365,1,6,0,0,0,1,1
30,22,0,1,2,1,0,0.0,0,36,-1,0,0,7,0,0,0,1,0
58,17,0,1,1,0,0,0.0,0,154,3263,210462,0,9,0,0,1,2,0
58,25,0,1,2,0,0,0.0862068969999999,0,75,7156,2272,1,10,0,1,1,2,0
25,16,0,0,2,0,0,0.0,0,131,6640,32190,0,6,0,0,0,1,0
160,20,0,1,2,0,0,0.2625,1,32,3052,0,1,45,0,0,1,2,1
39,13,1,0,1,0,0,0.307692308,0,190,-2,196674,1,6,0,0,0,1,0
91,18,0,1,2,0,0,0.0,0,96,4491,2895,1,15,0,0,2,1,0
123,46,1,0,3,0,0,0.178861789,0,51,3993,5707171,1,18,0,1,1,2,1
31,13,0,1,1,0,0,0.0,0,0,-2,0,1,8,0,0,0,2,1
62,13,0,1,2,1,0,0.0161290319999999,2,1,1853,0,1,13,0,0,0,1,1
22,14,0,1,2,0,0,0.0,0,48,-1,0,0,6,0,0,1,0,0
67,19,0,1,3,0,0,0.059701493,1,12,-1,0,1,9,0,0,0,1,1
118,12,1,1,3,1,0,0.237288136,0,503,798,0,1,17,1,1,3,2,1
83,28,0,0,3,0,0,0.108433735,0,0,7448,385,1,14,1,0,0,3,0
41,16,0,1,2,0,0,0.0,0,55,2391,1652,0,7,0,0,0,1,0
55,20,0,0,3,0,1,0.0,0,118,6302,6171,0,9,0,0,0,1,0
62,15,0,0,3,0,0,0.241935484,0,142,11556,609,1,13,1,0,0,0,0
19,11,0,1,1,0,0,0.0,0,11,1891,23773,0,5,0,0,2,0,0
20,13,0,1,2,0,0,0.0,0,12,817,0,0,5,0,0,0,0,0
54,19,0,0,2,1,1,0.0,0,177,10674,23,1,9,1,0,1,1,0
45,23,0,1,3,0,0,0.066666667,0,6,8927,0,1,10,0,0,0,1,1
17,10,0,1,2,0,0,0.0,0,116,-1,219997,0,5,0,0,0,2,0
29,15,0,0,2,0,0,0.0,0,11,4165,0,0,6,0,0,2,2,1
49,20,0,1,2,0,0,0.0,0,16,4648,0,1,9,0,0,0,1,1
21,6,0,1,1,0,1,0.047619048,0,14,-1,3536,0,5,0,0,2,1,1
42,20,0,0,3,0,0,0.047619048,0,9,1338,22211,1,7,0,0,0,0,1
35,14,1,1,3,0,0,0.314285714,0,37,-1,0,1,9,0,1,0,1,1
140,33,1,0,2,1,1,0.071428571,0,26,8019,0,0,18,0,1,1,1,1
32,23,0,0,2,0,0,0.0,0,127,2301,22884,0,6,0,0,0,1,1
28,21,0,1,2,0,0,0.0,0,24,7174,0,1,5,0,0,0,1,1
76,50,1,1,3,1,0,0.065789474,0,51,3993,5707171,1,10,0,1,1,2,1
51,35,1,1,3,0,1,0.274509804,0,21,5616,0,1,9,0,0,0,2,1
50,12,0,1,3,0,0,0.0,0,4,2022,0,1,9,0,0,1,1,1
40,25,0,1,2,0,0,0.0,0,219,6257,689,0,6,0,0,1,2,0
15,8,0,1,1,0,0,0.0,0,14,-1,69514,0,4,0,0,0,0,0
66,26,0,1,3,0,0,0.0,0,132,7519,10724,0,9,0,0,0,1,0
100,20,1,0,3,1,0,0.28,3,0,959,37229,1,12,0,0,0,2,1
32,20,0,1,2,0,0,0.125,0,269,7623,62972,1,6,0,0,1,1,0
97,21,0,1,2,1,0,0.0,0,18,5257,2368887,0,13,0,0,0,1,0
67,10,0,1,2,1,0,0.044776119,3,104,-1,9421973,1,12,0,0,0,1,1
45,14,0,0,2,0,0,0.044444444,0,346,5157,114,1,9,1,0,0,0,0
226,21,1,1,3,0,0,0.469026549,1,5,1847,0,1,16,0,0,1,2,1
57,18,0,1,1,0,0,0.0,0,66,3271,0,1,8,0,0,1,1,1
73,12,0,1,1,0,0,0.109589041,0,48,5001,6798,0,14,0,1,1,2,0
62,44,1,1,3,0,1,0.177419355,2,21,5615,0,1,9,0,0,0,2,1
23,14,0,0,3,0,0,0.0,0,202,-1,36113,0,7,0,0,0,1,0
55,13,0,1,3,1,0,0.0,2,0,-1,72947,1,10,0,0,0,2,1
42,17,0,1,2,0,0,0.0,0,311,9186,317,0,7,0,0,1,0,0
21,14,0,1,2,0,0,0.0,0,12,7446,0,1,5,0,0,0,1,1
149,32,0,0,3,0,1,0.120805369,0,19,5612,0,1,15,0,0,0,2,1
30,22,0,1,2,0,1,0.1,0,44,7298,0,0,6,1,0,0,2,0
77,23,1,1,1,0,0,0.25974026,0,30,5767,0,1,7,0,0,1,1,1
34,16,0,0,2,0,0,0.0,0,111,8519,8,0,6,1,0,0,0,0
46,16,0,0,2,0,0,0.0,0,200,7134,12,0,8,1,0,0,1,0
47,16,0,0,3,0,0,0.0,1,12,4846,0,1,8,0,1,3,2,1
202,18,0,1,2,0,0,0.118811881,0,7,2614,0,1,9,0,0,1,2,1
65,24,1,0,1,1,0,0.123076923,2,0,597,2251515,1,10,0,0,0,2,1
99,24,0,1,3,0,1,0.0,0,137,7805,6377,0,14,0,0,2,1,0
47,22,0,0,2,0,0,0.042553191,0,96,3320,1038201,1,9,0,0,1,2,1
57,20,0,1,1,0,0,0.035087719,0,9,1792,0,1,9,0,0,1,1,1
98,26,1,1,2,1,0,0.255102041,2,22,2300,0,1,14,0,0,2,2,1
22,13,0,0,1,0,0,0.0,0,200,-1,0,1,5,0,0,1,2,1
93,21,0,0,2,0,0,0.0,0,324,8075,89130,0,13,0,1,1,1,0
58,19,0,1,1,0,0,0.103448276,0,0,5375,0,1,11,0,0,0,2,1
55,16,1,0,2,0,0,0.163636364,2,1,8348,1,1,8,1,0,2,0,1
73,21,0,1,3,0,0,0.0821917809999999,0,0,3032,0,1,11,0,0,0,2,1
94,24,0,0,2,0,0,0.095744681,0,124,7446,0,0,17,1,0,0,1,0
155,22,0,1,3,1,1,0.025806452,3,4,3403,0,1,24,0,0,1,1,1
202,13,1,0,2,0,0,0.376237624,1,84,1496,2979260,1,15,0,0,1,0,1
49,19,0,1,2,1,0,0.0,0,243,5749,3741,0,8,0,0,1,1,0
43,16,0,0,2,0,0,0.0,0,13,6472,72,0,8,1,0,0,0,0
26,18,0,1,2,0,0,0.0,0,10,8001,4852003,0,6,0,0,0,1,0
32,24,0,1,2,0,1,0.0,0,74,3734,218434,0,6,0,0,1,2,0
79,25,0,1,2,0,0,0.101265823,0,45,4174,1139933,0,13,0,0,0,1,0
41,18,0,1,2,0,0,0.0,0,120,9204,690,0,7,0,0,1,0,0
28,20,0,1,2,0,0,0.0,0,27,-1,0,0,6,0,0,0,1,0
81,27,1,1,2,0,0,0.271604938,0,30,5767,0,1,8,0,0,1,1,1
67,25,0,0,3,0,0,0.0,0,53,-1,8794781,1,9,0,1,1,2,1
118,26,0,1,2,1,0,0.042372881,4,42,2058,0,1,17,0,0,1,1,1
57,16,0,0,2,0,0,0.0,0,600,7133,12,0,9,1,0,0,1,0
23,16,0,1,1,0,1,0.0,0,15,77,0,1,5,0,0,0,0,1
124,29,0,1,3,1,0,0.0,0,0,4235,0,0,17,0,0,0,3,0
25,17,0,1,2,0,0,0.0,0,8,104,63985,1,6,0,0,0,1,1
38,25,0,1,2,1,1,0.0,0,0,167,0,1,7,0,0,0,2,1
43,19,0,1,3,0,0,0.0,0,61,5311,39203,0,7,0,0,1,1,0
35,27,0,1,2,0,0,0.0,1,15,3100,0,1,6,0,0,0,1,1
38,13,0,1,3,0,0,0.052631579,0,18,4335,0,0,9,0,0,0,1,0
28,13,0,1,3,0,0,0.0,0,30,-1,0,1,7,0,0,0,1,1
53,15,0,1,2,0,0,0.0,0,253,5885,183,0,10,0,0,1,1,0
34,25,0,0,2,1,0,0.0,0,1,2837,0,1,7,0,0,0,1,1
169,21,1,1,3,1,1,0.153846154,2,23,4284,0,1,19,0,0,2,2,1
102,6,1,0,3,0,0,0.362745098,0,0,-1,24,0,19,0,0,1,2,1
65,17,0,1,2,0,0,0.030769231,1,0,3339,7115751,1,11,0,0,0,2,1
31,22,0,0,3,0,0,0.0,0,161,-1,0,0,7,0,0,0,2,0
71,15,0,1,3,1,0,0.0,1,130,9684,81,1,12,1,0,2,2,0
49,16,0,0,3,0,0,0.0,0,10,6667,0,1,10,0,0,0,2,1
29,20,0,0,2,0,0,0.0,0,72,7701,2091878,0,6,0,0,0,2,0
40,18,0,1,3,0,0,0.025,0,74,5088,0,1,8,0,0,2,1,1
52,17,0,1,2,0,0,0.0,2,0,4966,0,1,10,0,0,0,2,1
97,17,0,1,2,1,0,0.0,4,6,4609,0,1,16,0,0,0,1,1
99,16,0,1,2,0,0,0.0,0,213,7841,3990,0,15,0,1,1,0,0
70,15,0,1,3,0,0,0.0,1,0,9619,7857,1,12,1,0,1,3,0
29,22,0,1,2,0,0,0.0,0,6,7412,1561104,1,5,0,0,0,0,1
35,26,0,0,2,1,0,0.0,1,31,4492,0,0,7,0,0,0,2,1
58,22,0,1,2,1,0,0.034482759,0,9,4250,0,1,12,0,0,0,1,1
65,16,0,1,3,0,0,0.0,0,76,7197,2202,0,9,0,0,1,0,0
44,37,0,1,2,0,1,0.022727273,0,14,7295,0,1,5,1,0,1,1,1
